Setup title,"C-V Sweep_Device3_W1_Light_1k-950k"
-0.79,2.09944E-10
-0.8,2.10361E-10
-0.81,2.10795E-10
-0.82,2.11229E-10
-0.83,2.11586E-10
-0.84,2.12048E-10
-0.85,2.1238E-10
-0.86,2.1282E-10
-0.87,2.13067E-10
-0.88,2.13419E-10
-0.89,2.13697E-10
-0.9,2.14117E-10
-0.91,2.14312E-10
-0.92,2.1465E-10
-0.93,2.14867E-10
-0.94,2.15174E-10
-0.95,2.15353E-10
-0.96,2.15644E-10
-0.97,2.15846E-10
-0.98,2.16125E-10
-0.99,2.16313E-10
-1,2.16549E-10
-1.01,2.16708E-10
-1.02,2.16918E-10
-1.03,2.17121E-10
-1.04,2.17328E-10
-1.05,2.17458E-10
-1.06,2.17692E-10
-1.07,2.17853E-10
-1.08,2.18038E-10
-1.09,2.18184E-10
-1.1,2.18367E-10
-1.11,2.18495E-10
-1.12,2.18668E-10
-1.13,2.18775E-10
-1.14,2.18975E-10
-1.15,2.19043E-10
-1.16,2.19209E-10
-1.17,2.19343E-10
-1.18,2.19474E-10
-1.19,2.19605E-10
-1.2,2.19718E-10
-1.21,2.19851E-10
-1.22,2.19972E-10
-1.23,2.20063E-10
-1.24,2.20201E-10
-1.25,2.20259E-10
-1.26,2.20427E-10
-1.27,2.20483E-10
-1.28,2.20614E-10
-1.29,2.20744E-10
-1.3,2.20802E-10
-1.31,2.20939E-10
-1.32,2.21E-10
-1.33,2.21149E-10
-1.34,2.21212E-10
-1.35,2.21343E-10
-1.36,2.21365E-10
-1.37,2.21475E-10
-1.38,2.21563E-10
-1.39,2.21649E-10
-1.4,2.21695E-10
-1.41,2.21811E-10
-1.42,2.21871E-10
-1.43,2.21941E-10
-1.44,2.21991E-10
-1.45,2.22114E-10
-1.46,2.22169E-10
-1.47,2.22246E-10
-1.48,2.223E-10
-1.49,2.224E-10
-1.5,2.22473E-10
-1.51,2.22511E-10
-1.52,2.22536E-10
-1.53,2.22655E-10
-1.54,2.22718E-10
-1.55,2.22758E-10
-1.56,2.2282E-10
-1.57,2.22861E-10
-1.58,2.22969E-10
-1.59,2.23035E-10
-1.6,2.23067E-10
-1.61,2.23141E-10
-1.62,2.2318E-10
-1.63,2.23203E-10
-1.64,2.23315E-10
-1.65,2.23328E-10
-1.66,2.23422E-10
-1.67,2.23407E-10
-1.68,2.23511E-10
-1.69,2.23569E-10
-1.7,2.23618E-10
-1.71,2.23629E-10
-1.72,2.23723E-10
-1.73,2.23716E-10
-1.74,2.23835E-10
-1.75,2.23829E-10
-1.76,2.2392E-10
-1.77,2.23923E-10
-1.78,2.23976E-10
-1.79,2.24026E-10
-1.8,2.24104E-10
-1.81,2.2408E-10
-1.82,2.24157E-10
-1.83,2.24173E-10
-1.84,2.24256E-10
-1.85,2.24266E-10
-1.86,2.24313E-10
-1.87,2.24369E-10
-1.88,2.24408E-10
-1.89,2.24404E-10
-1.9,2.24486E-10
-1.91,2.24481E-10
-1.92,2.24532E-10
-1.93,2.24583E-10
-1.94,2.24627E-10
-1.95,2.24653E-10
-1.96,2.24712E-10
-1.97,2.24707E-10
-1.98,2.24755E-10
-1.99,2.24777E-10
-2,2.24815E-10
-2.01,2.24831E-10
-2.02,2.24852E-10
-2.03,2.24934E-10
-2.04,2.2494E-10
-2.05,2.25016E-10
-2.06,2.25024E-10
-2.07,2.2503E-10
-2.08,2.2506E-10
-2.09,2.25118E-10
-2.1,2.25146E-10
-2.11,2.25216E-10
-2.12,2.2519E-10
-2.13,2.25244E-10
-2.14,2.25238E-10
-2.15,2.25311E-10
-2.16,2.25289E-10
-2.17,2.25351E-10
-2.18,2.25384E-10
-2.19,2.25428E-10
-2.2,2.25405E-10
-2.21,2.25477E-10
-2.22,2.25467E-10
-2.23,2.2554E-10
-2.24,2.25497E-10
-2.25,2.25537E-10
-2.26,2.25587E-10
-2.27,2.25618E-10
-2.28,2.25608E-10
-2.29,2.25612E-10
-2.3,2.25675E-10
-2.31,2.25727E-10
-2.32,2.25718E-10
-2.33,2.25744E-10
-2.34,2.25793E-10
-2.35,2.25803E-10
-2.36,2.258E-10
-2.37,2.25855E-10
-2.38,2.25856E-10
-2.39,2.25923E-10
-2.4,2.25935E-10
-2.41,2.25941E-10
-2.42,2.25933E-10
-2.43,2.25993E-10
-2.44,2.25988E-10
-2.45,2.26066E-10
-2.46,2.26099E-10
-2.47,2.2605E-10
-2.48,2.26064E-10
-2.49,2.26104E-10
-2.5,2.26127E-10
-2.51,2.2614E-10
-2.52,2.2621E-10
-2.53,2.26191E-10
-2.54,2.26205E-10
-2.55,2.26193E-10
-2.56,2.26251E-10
-2.57,2.26246E-10
-2.58,2.26331E-10
-2.59,2.26298E-10
-2.6,2.26335E-10
-2.61,2.26326E-10
-2.62,2.26417E-10
-2.63,2.26371E-10
-2.64,2.2641E-10
-2.65,2.26447E-10
-2.66,2.26478E-10
-2.67,2.26431E-10
-2.68,2.26465E-10
-2.69,2.26464E-10
-2.7,2.26524E-10
-2.71,2.26495E-10
-2.72,2.26559E-10
-2.73,2.26549E-10
-2.74,2.26569E-10
-2.75,2.26583E-10
-2.76,2.26598E-10
-2.77,2.2661E-10
-2.78,2.26645E-10
-2.79,2.26676E-10
-2.8,2.26682E-10
-2.81,2.26692E-10
-2.82,2.26765E-10
-2.83,2.26721E-10
-2.84,2.26752E-10
-2.85,2.26803E-10
-2.86,2.26752E-10
-2.87,2.2676E-10
-2.88,2.26776E-10
-2.89,2.26804E-10
-2.9,2.26853E-10
-2.91,2.26852E-10
-2.92,2.26854E-10
-2.93,2.26885E-10
-2.94,2.26851E-10
-2.95,2.26924E-10
-2.96,2.26888E-10
-2.97,2.26938E-10
-2.98,2.26946E-10
-2.99,2.26975E-10
-3,2.26948E-10
-3,2.26045E-10
-2.99,2.26083E-10
-2.98,2.26073E-10
-2.97,2.26061E-10
-2.96,2.26014E-10
-2.95,2.26033E-10
-2.94,2.2599E-10
-2.93,2.25975E-10
-2.92,2.26027E-10
-2.91,2.25972E-10
-2.9,2.25975E-10
-2.89,2.25867E-10
-2.88,2.25942E-10
-2.87,2.25924E-10
-2.86,2.25927E-10
-2.85,2.25835E-10
-2.84,2.25836E-10
-2.83,2.25815E-10
-2.82,2.25839E-10
-2.81,2.25775E-10
-2.8,2.2581E-10
-2.79,2.25771E-10
-2.78,2.25732E-10
-2.77,2.25748E-10
-2.76,2.25683E-10
-2.75,2.25721E-10
-2.74,2.25705E-10
-2.73,2.25678E-10
-2.72,2.25648E-10
-2.71,2.25649E-10
-2.7,2.25643E-10
-2.69,2.25576E-10
-2.68,2.25608E-10
-2.67,2.25577E-10
-2.66,2.25563E-10
-2.65,2.25532E-10
-2.64,2.25551E-10
-2.63,2.2549E-10
-2.62,2.25488E-10
-2.61,2.25393E-10
-2.6,2.25427E-10
-2.59,2.25392E-10
-2.58,2.25391E-10
-2.57,2.25351E-10
-2.56,2.25364E-10
-2.55,2.2536E-10
-2.54,2.25302E-10
-2.53,2.25303E-10
-2.52,2.25232E-10
-2.51,2.25162E-10
-2.5,2.2525E-10
-2.49,2.25267E-10
-2.48,2.25186E-10
-2.47,2.25241E-10
-2.46,2.25139E-10
-2.45,2.25115E-10
-2.44,2.25107E-10
-2.43,2.25125E-10
-2.42,2.25077E-10
-2.41,2.25075E-10
-2.4,2.25043E-10
-2.39,2.25011E-10
-2.38,2.24976E-10
-2.37,2.24989E-10
-2.36,2.24934E-10
-2.35,2.2494E-10
-2.34,2.24931E-10
-2.33,2.24854E-10
-2.32,2.24833E-10
-2.31,2.24823E-10
-2.3,2.24747E-10
-2.29,2.2477E-10
-2.28,2.24739E-10
-2.27,2.2473E-10
-2.26,2.24745E-10
-2.25,2.2469E-10
-2.24,2.24652E-10
-2.23,2.24614E-10
-2.22,2.2458E-10
-2.21,2.24581E-10
-2.2,2.2456E-10
-2.19,2.24519E-10
-2.18,2.24465E-10
-2.17,2.24507E-10
-2.16,2.24411E-10
-2.15,2.24425E-10
-2.14,2.24353E-10
-2.13,2.24362E-10
-2.12,2.24322E-10
-2.11,2.24261E-10
-2.1,2.24368E-10
-2.09,2.24214E-10
-2.08,2.24214E-10
-2.07,2.24149E-10
-2.06,2.24126E-10
-2.05,2.24072E-10
-2.04,2.24105E-10
-2.03,2.24013E-10
-2.02,2.23989E-10
-2.01,2.23938E-10
-2,2.23952E-10
-1.99,2.2393E-10
-1.98,2.23885E-10
-1.97,2.2378E-10
-1.96,2.23835E-10
-1.95,2.23705E-10
-1.94,2.23739E-10
-1.93,2.23661E-10
-1.92,2.23676E-10
-1.91,2.23595E-10
-1.9,2.23596E-10
-1.89,2.23529E-10
-1.88,2.23476E-10
-1.87,2.23459E-10
-1.86,2.23431E-10
-1.85,2.23354E-10
-1.84,2.2333E-10
-1.83,2.23278E-10
-1.82,2.23255E-10
-1.81,2.23191E-10
-1.8,2.23189E-10
-1.79,2.23135E-10
-1.78,2.23069E-10
-1.77,2.23008E-10
-1.76,2.2298E-10
-1.75,2.22955E-10
-1.74,2.22954E-10
-1.73,2.22852E-10
-1.72,2.22867E-10
-1.71,2.22741E-10
-1.7,2.22695E-10
-1.69,2.2266E-10
-1.68,2.22574E-10
-1.67,2.22661E-10
-1.66,2.22464E-10
-1.65,2.22503E-10
-1.64,2.22402E-10
-1.63,2.22345E-10
-1.62,2.22239E-10
-1.61,2.22241E-10
-1.6,2.22142E-10
-1.59,2.22147E-10
-1.58,2.22011E-10
-1.57,2.22015E-10
-1.56,2.21919E-10
-1.55,2.21851E-10
-1.54,2.21788E-10
-1.53,2.21759E-10
-1.52,2.21689E-10
-1.51,2.21659E-10
-1.5,2.2152E-10
-1.49,2.21513E-10
-1.48,2.2141E-10
-1.47,2.21338E-10
-1.46,2.2122E-10
-1.45,2.21218E-10
-1.44,2.21114E-10
-1.43,2.21041E-10
-1.42,2.20963E-10
-1.41,2.20891E-10
-1.4,2.20933E-10
-1.39,2.20753E-10
-1.38,2.20654E-10
-1.37,2.20564E-10
-1.36,2.20465E-10
-1.35,2.20409E-10
-1.34,2.20306E-10
-1.33,2.20225E-10
-1.32,2.20082E-10
-1.31,2.19974E-10
-1.3,2.19963E-10
-1.29,2.19864E-10
-1.28,2.19723E-10
-1.27,2.19592E-10
-1.26,2.19542E-10
-1.25,2.1934E-10
-1.24,2.19294E-10
-1.23,2.19198E-10
-1.22,2.19103E-10
-1.21,2.18914E-10
-1.2,2.18892E-10
-1.19,2.18688E-10
-1.18,2.1858E-10
-1.17,2.18448E-10
-1.16,2.18327E-10
-1.15,2.18164E-10
-1.14,2.18036E-10
-1.13,2.17836E-10
-1.12,2.1777E-10
-1.11,2.17544E-10
-1.1,2.17455E-10
-1.09,2.17248E-10
-1.08,2.17131E-10
-1.07,2.16953E-10
-1.06,2.16789E-10
-1.05,2.16603E-10
-1.04,2.16426E-10
-1.03,2.16211E-10
-1.02,2.16043E-10
-1.01,2.15828E-10
-1,2.15605E-10
-0.99,2.15441E-10
-0.98,2.15174E-10
-0.97,2.14969E-10
-0.96,2.14848E-10
-0.95,2.14513E-10
-0.94,2.1426E-10
-0.93,2.13919E-10
-0.92,2.13724E-10
-0.91,2.13495E-10
-0.9,2.13092E-10
-0.89,2.12882E-10
-0.88,2.12526E-10
-0.87,2.12283E-10
-0.86,2.11937E-10
-0.85,2.11588E-10
-0.84,2.11125E-10
-0.83,2.10992E-10
-0.82,2.10397E-10
-0.81,2.10031E-10
-0.8,2.09518E-10
-0.79,2.09143E-10
-0.78,2.08575E-10
-0.77,2.08308E-10
-0.76,2.0753E-10
-0.75,2.07097E-10
-0.74,2.06438E-10
-0.73,2.05914E-10
-0.72,2.05091E-10
-0.71,2.04554E-10
-0.7,2.03719E-10
-0.69,2.03121E-10
-0.68,2.02203E-10
-0.67,2.01398E-10
-0.66,2.00435E-10
-0.65,1.99472E-10
-0.64,1.98328E-10
-0.63,1.97136E-10
-0.62,1.9593E-10
-0.61,1.94603E-10
-0.6,1.93347E-10
-0.59,1.91671E-10
-0.58,1.90355E-10
-0.57,1.88375E-10
-0.56,1.86787E-10
-0.55,1.845E-10
-0.54,1.82765E-10
-0.53,1.80165E-10
-0.52,1.78384E-10
-0.51,1.75361E-10
-0.5,1.73583E-10
-0.49,1.70464E-10
-0.48,1.68586E-10
-0.47,1.65493E-10
-0.46,1.6374E-10
-0.45,1.60918E-10
-0.44,1.5938E-10
-0.43,1.5713E-10
-0.42,1.55866E-10
-0.41,1.54345E-10
-0.4,1.53713E-10
-0.39,1.5302E-10
-0.38,1.52925E-10
-0.37,1.53146E-10
-0.36,1.53698E-10
-0.35,1.54797E-10
-0.34,1.55971E-10
-0.33,1.57574E-10
-0.32,1.59473E-10
-0.31,1.61331E-10
-0.3,1.63856E-10
-0.29,1.65939E-10
-0.28,1.68799E-10
-0.27,1.71023E-10
-0.26,1.74064E-10
-0.25,1.76117E-10
-0.24,1.79336E-10
-0.23,1.81313E-10
-0.22,1.84414E-10
-0.21,1.8655E-10
-0.2,1.89469E-10
-0.19,1.91261E-10
-0.18,1.9401E-10
-0.17,1.95802E-10
-0.16,1.98322E-10
-0.15,1.99912E-10
-0.14,2.02293E-10
-0.13,2.03858E-10
-0.12,2.05988E-10
-0.11,2.07352E-10
-0.1,2.09249E-10
-0.09,2.10622E-10
-0.08,2.12238E-10
-0.07,2.13569E-10
-0.06,2.15074E-10
-0.05,2.16273E-10
-0.04,2.17593E-10
-0.03,2.18723E-10
-0.02,2.19852E-10
-0.01,2.20941E-10
0,2.21877E-10
0.01,2.22899E-10
0.02,2.23802E-10
0.03,2.24771E-10
0.04,2.25561E-10
0.05,2.26374E-10
0.06,2.27071E-10
0.07,2.28025E-10
0.08,2.28439E-10
0.09,2.29255E-10
0.1,2.29664E-10
0.11,2.30525E-10
0.12,2.30956E-10
0.13,2.31647E-10
0.14,2.32069E-10
0.15,2.32681E-10
0.16,2.33034E-10
0.17,2.33738E-10
0.18,2.33945E-10
0.19,2.34528E-10
0.2,2.34814E-10
0.21,2.35346E-10
0.22,2.35713E-10
0.23,2.36156E-10
0.24,2.36416E-10
0.25,2.36819E-10
0.26,2.37071E-10
0.27,2.37465E-10
0.28,2.37737E-10
0.29,2.38027E-10
0.3,2.38324E-10
0.31,2.38642E-10
0.32,2.38869E-10
0.33,2.39164E-10
0.34,2.39428E-10
0.35,2.39633E-10
0.36,2.39912E-10
0.37,2.40091E-10
0.38,2.40332E-10
0.39,2.4052E-10
0.4,2.40742E-10
0.41,2.40932E-10
0.42,2.41163E-10
0.43,2.41344E-10
0.44,2.41532E-10
0.45,2.41673E-10
0.46,2.4193E-10
0.47,2.42034E-10
0.48,2.42206E-10
0.49,2.42322E-10
0.5,2.42565E-10
0.51,2.42689E-10
0.52,2.42832E-10
0.53,2.42953E-10
0.54,2.4313E-10
0.55,2.43181E-10
0.56,2.43249E-10
0.57,2.43501E-10
0.58,2.43648E-10
0.59,2.43781E-10
0.6,2.43811E-10
0.61,2.44054E-10
0.62,2.44094E-10
0.63,2.44308E-10
0.64,2.44366E-10
0.65,2.44491E-10
0.66,2.44587E-10
0.67,2.44728E-10
0.68,2.448E-10
0.69,2.44907E-10
0.7,2.45007E-10
0.71,2.4507E-10
0.72,2.45167E-10
0.73,2.45323E-10
0.74,2.45354E-10
0.75,2.45445E-10
0.76,2.45532E-10
0.77,2.45665E-10
0.78,2.45698E-10
0.79,2.45801E-10
0.8,2.45865E-10
0.81,2.45952E-10
0.82,2.46055E-10
0.83,2.46088E-10
0.84,2.46159E-10
0.85,2.46201E-10
0.86,2.46254E-10
0.87,2.46375E-10
0.88,2.46435E-10
0.89,2.46551E-10
0.9,2.46562E-10
0.91,2.4674E-10
0.92,2.46645E-10
0.93,2.46769E-10
0.94,2.46816E-10
0.95,2.46931E-10
0.96,2.46876E-10
0.97,2.47008E-10
0.98,2.4705E-10
0.99,2.47096E-10
1,2.47232E-10
1.01,2.47243E-10
1.02,2.47262E-10
1.03,2.47323E-10
1.04,2.47374E-10
1.05,2.47446E-10
1.06,2.47511E-10
1.07,2.47575E-10
1.08,2.47605E-10
1.09,2.47627E-10
1.1,2.47719E-10
1.11,2.47719E-10
1.12,2.47792E-10
1.13,2.47798E-10
1.14,2.4785E-10
1.15,2.47861E-10
1.16,2.47986E-10
1.17,2.47932E-10
1.18,2.48062E-10
1.19,2.48054E-10
1.2,2.48126E-10
1.21,2.48153E-10
1.22,2.48192E-10
1.23,2.48199E-10
1.24,2.48276E-10
1.25,2.48331E-10
1.26,2.48351E-10
1.27,2.48449E-10
1.28,2.48363E-10
1.29,2.4846E-10
1.3,2.48471E-10
1.31,2.4842E-10
1.32,2.48495E-10
1.33,2.4852E-10
1.34,2.48608E-10
1.35,2.48649E-10
1.36,2.48661E-10
1.37,2.48781E-10
1.38,2.4875E-10
1.39,2.48797E-10
1.4,2.48806E-10
1.41,2.48857E-10
1.42,2.48864E-10
1.43,2.48807E-10
1.44,2.48914E-10
1.45,2.4899E-10
1.46,2.48974E-10
1.47,2.49042E-10
1.48,2.49027E-10
1.49,2.49081E-10
1.5,2.49079E-10
1.51,2.49133E-10
1.52,2.49174E-10
1.53,2.49178E-10
1.54,2.49182E-10
1.55,2.49249E-10
1.56,2.49276E-10
1.57,2.49293E-10
1.58,2.49289E-10
1.59,2.49349E-10
1.6,2.49329E-10
1.61,2.49411E-10
1.62,2.49337E-10
1.63,2.49413E-10
1.64,2.49437E-10
1.65,2.49467E-10
1.66,2.49499E-10
1.67,2.49502E-10
1.68,2.49507E-10
1.69,2.4965E-10
1.7,2.49606E-10
1.71,2.49629E-10
1.72,2.49619E-10
1.73,2.4976E-10
1.74,2.49714E-10
1.75,2.49684E-10
1.76,2.4975E-10
1.77,2.49704E-10
1.78,2.49796E-10
1.79,2.49782E-10
1.8,2.49813E-10
1.81,2.49804E-10
1.82,2.49836E-10
1.83,2.49856E-10
1.84,2.49942E-10
1.85,2.49914E-10
1.86,2.49898E-10
1.87,2.49952E-10
1.88,2.49957E-10
1.89,2.49946E-10
1.9,2.49981E-10
1.91,2.49997E-10
1.92,2.50055E-10
1.93,2.50017E-10
1.94,2.50077E-10
1.95,2.50063E-10
1.96,2.50113E-10
1.97,2.4999E-10
1.98,2.5012E-10
1.99,2.50068E-10
2,2.50146E-10
2.01,2.50183E-10
2.02,2.50209E-10
2.03,2.50165E-10
2.04,2.50201E-10
2.05,2.50239E-10
2.06,2.50279E-10
2.07,2.50298E-10
2.08,2.50276E-10
2.09,2.50272E-10
2.1,2.50301E-10
2.11,2.50319E-10
2.12,2.50194E-10
2.13,2.5032E-10
2.14,2.50315E-10
2.15,2.50396E-10
2.16,2.50378E-10
2.17,2.5041E-10
2.18,2.50366E-10
2.19,2.50407E-10
2.2,2.50419E-10
2.21,2.50517E-10
2.22,2.50459E-10
2.23,2.50466E-10
2.24,2.5048E-10
2.25,2.5051E-10
2.26,2.50501E-10
2.27,2.50573E-10
2.28,2.50548E-10
2.29,2.5056E-10
2.3,2.50553E-10
2.31,2.50593E-10
2.32,2.50599E-10
2.33,2.50615E-10
2.34,2.50579E-10
2.35,2.50657E-10
2.36,2.50619E-10
2.37,2.50666E-10
2.38,2.50656E-10
2.39,2.50693E-10
2.4,2.50635E-10
2.41,2.5073E-10
2.42,2.50727E-10
2.43,2.5072E-10
2.44,2.50674E-10
2.45,2.50733E-10
2.46,2.50726E-10
2.47,2.50787E-10
2.48,2.50762E-10
2.49,2.5082E-10
2.5,2.50821E-10
2.51,2.50792E-10
2.52,2.50856E-10
2.53,2.50794E-10
2.54,2.50831E-10
2.55,2.50778E-10
2.56,2.50885E-10
2.57,2.5085E-10
2.58,2.50897E-10
2.59,2.50856E-10
2.6,2.50926E-10
2.61,2.50919E-10
2.62,2.50925E-10
2.63,2.50917E-10
2.64,2.50958E-10
2.65,2.50931E-10
2.66,2.50961E-10
2.67,2.50937E-10
2.68,2.51023E-10
2.69,2.50936E-10
2.7,2.51035E-10
2.71,2.50953E-10
2.72,2.51038E-10
2.73,2.5104E-10
2.74,2.51063E-10
2.75,2.50988E-10
2.76,2.51077E-10
2.77,2.51055E-10
2.78,2.51045E-10
2.79,2.51053E-10
2.8,2.51061E-10
2.81,2.51072E-10
2.82,2.51015E-10
2.83,2.51097E-10
2.84,2.51089E-10
2.85,2.51151E-10
2.86,2.51123E-10
2.87,2.511E-10
2.88,2.51144E-10
2.89,2.51218E-10
2.9,2.51182E-10
2.91,2.51103E-10
2.92,2.51167E-10
2.93,2.512E-10
2.94,2.51196E-10
2.95,2.5121E-10
2.96,2.51216E-10
2.97,2.51221E-10
2.98,2.51251E-10
2.99,2.51232E-10
3,2.51268E-10
3,2.5126E-10
2.99,2.51215E-10
2.98,2.51243E-10
2.97,2.51218E-10
2.96,2.51227E-10
2.95,2.51214E-10
2.94,2.51291E-10
2.93,2.51174E-10
2.92,2.51178E-10
2.91,2.51169E-10
2.9,2.5117E-10
2.89,2.51197E-10
2.88,2.51147E-10
2.87,2.51116E-10
2.86,2.51122E-10
2.85,2.51103E-10
2.84,2.51242E-10
2.83,2.51136E-10
2.82,2.51131E-10
2.81,2.51071E-10
2.8,2.51094E-10
2.79,2.51054E-10
2.78,2.51071E-10
2.77,2.51084E-10
2.76,2.51022E-10
2.75,2.5102E-10
2.74,2.51031E-10
2.73,2.5101E-10
2.72,2.51014E-10
2.71,2.51012E-10
2.7,2.51006E-10
2.69,2.50997E-10
2.68,2.50973E-10
2.67,2.51005E-10
2.66,2.50936E-10
2.65,2.50954E-10
2.64,2.50953E-10
2.63,2.50918E-10
2.62,2.50925E-10
2.61,2.50948E-10
2.6,2.50865E-10
2.59,2.50897E-10
2.58,2.50891E-10
2.57,2.50902E-10
2.56,2.50809E-10
2.55,2.50843E-10
2.54,2.50852E-10
2.53,2.50922E-10
2.52,2.50825E-10
2.51,2.5078E-10
2.5,2.50791E-10
2.49,2.50804E-10
2.48,2.50722E-10
2.47,2.50759E-10
2.46,2.50744E-10
2.45,2.50728E-10
2.44,2.50767E-10
2.43,2.50726E-10
2.42,2.50722E-10
2.41,2.50693E-10
2.4,2.50718E-10
2.39,2.50701E-10
2.38,2.50727E-10
2.37,2.5068E-10
2.36,2.5067E-10
2.35,2.50605E-10
2.34,2.50668E-10
2.33,2.50606E-10
2.32,2.50687E-10
2.31,2.50625E-10
2.3,2.50575E-10
2.29,2.50537E-10
2.28,2.5057E-10
2.27,2.50515E-10
2.26,2.5055E-10
2.25,2.50518E-10
2.24,2.50501E-10
2.23,2.50477E-10
2.22,2.50481E-10
2.21,2.50418E-10
2.2,2.50418E-10
2.19,2.50444E-10
2.18,2.50399E-10
2.17,2.50389E-10
2.16,2.50386E-10
2.15,2.50392E-10
2.14,2.50382E-10
2.13,2.50348E-10
2.12,2.50288E-10
2.11,2.50364E-10
2.1,2.50325E-10
2.09,2.50297E-10
2.08,2.50287E-10
2.07,2.50228E-10
2.06,2.50232E-10
2.05,2.50232E-10
2.04,2.50214E-10
2.03,2.50235E-10
2.02,2.50208E-10
2.01,2.50128E-10
2,2.50164E-10
1.99,2.50155E-10
1.98,2.50133E-10
1.97,2.50131E-10
1.96,2.50086E-10
1.95,2.50061E-10
1.94,2.49983E-10
1.93,2.50017E-10
1.92,2.49993E-10
1.91,2.5001E-10
1.9,2.49996E-10
1.89,2.49958E-10
1.88,2.49925E-10
1.87,2.49955E-10
1.86,2.49895E-10
1.85,2.49855E-10
1.84,2.49885E-10
1.83,2.4989E-10
1.82,2.49833E-10
1.81,2.49847E-10
1.8,2.49763E-10
1.79,2.49843E-10
1.78,2.4967E-10
1.77,2.49758E-10
1.76,2.49718E-10
1.75,2.49707E-10
1.74,2.49686E-10
1.73,2.49665E-10
1.72,2.49618E-10
1.71,2.49628E-10
1.7,2.49591E-10
1.69,2.49584E-10
1.68,2.49494E-10
1.67,2.49498E-10
1.66,2.49439E-10
1.65,2.49469E-10
1.64,2.49442E-10
1.63,2.49452E-10
1.62,2.49403E-10
1.61,2.49375E-10
1.6,2.49383E-10
1.59,2.49339E-10
1.58,2.49352E-10
1.57,2.49235E-10
1.56,2.49277E-10
1.55,2.49205E-10
1.54,2.49239E-10
1.53,2.49177E-10
1.52,2.49185E-10
1.51,2.49144E-10
1.5,2.49142E-10
1.49,2.49084E-10
1.48,2.49073E-10
1.47,2.48994E-10
1.46,2.49027E-10
1.45,2.48961E-10
1.44,2.48946E-10
1.43,2.48874E-10
1.42,2.49042E-10
1.41,2.48948E-10
1.4,2.48851E-10
1.39,2.48736E-10
1.38,2.48783E-10
1.37,2.48702E-10
1.36,2.48693E-10
1.35,2.48601E-10
1.34,2.48525E-10
1.33,2.48621E-10
1.32,2.48571E-10
1.31,2.48573E-10
1.3,2.48476E-10
1.29,2.48436E-10
1.28,2.48439E-10
1.27,2.48427E-10
1.26,2.48334E-10
1.25,2.48336E-10
1.24,2.48263E-10
1.23,2.48248E-10
1.22,2.48204E-10
1.21,2.4821E-10
1.2,2.48118E-10
1.19,2.48107E-10
1.18,2.48085E-10
1.17,2.4804E-10
1.16,2.47931E-10
1.15,2.48054E-10
1.14,2.47884E-10
1.13,2.47846E-10
1.12,2.47767E-10
1.11,2.47764E-10
1.1,2.47704E-10
1.09,2.47696E-10
1.08,2.47577E-10
1.07,2.47561E-10
1.06,2.47462E-10
1.05,2.47336E-10
1.04,2.47396E-10
1.03,2.47313E-10
1.02,2.47275E-10
1.01,2.47228E-10
1,2.472E-10
0.99,2.47157E-10
0.98,2.47178E-10
0.97,2.47035E-10
0.96,2.46924E-10
0.95,2.46913E-10
0.94,2.46788E-10
0.93,2.46828E-10
0.92,2.46751E-10
0.91,2.46668E-10
0.9,2.46588E-10
0.89,2.465E-10
0.88,2.46459E-10
0.87,2.46416E-10
0.86,2.46331E-10
0.85,2.46253E-10
0.84,2.46186E-10
0.83,2.46063E-10
0.82,2.46061E-10
0.81,2.45933E-10
0.8,2.45886E-10
0.79,2.45804E-10
0.78,2.45835E-10
0.77,2.45622E-10
0.76,2.45567E-10
0.75,2.45445E-10
0.74,2.45407E-10
0.73,2.45276E-10
0.72,2.45247E-10
0.71,2.45074E-10
0.7,2.45026E-10
0.69,2.44924E-10
0.68,2.44864E-10
0.67,2.44666E-10
0.66,2.44675E-10
0.65,2.44433E-10
0.64,2.44445E-10
0.63,2.44265E-10
0.62,2.44157E-10
0.61,2.43987E-10
0.6,2.4396E-10
0.59,2.43833E-10
0.58,2.43705E-10
0.57,2.43467E-10
0.56,2.43397E-10
0.55,2.43298E-10
0.54,2.43092E-10
0.53,2.43004E-10
0.52,2.42906E-10
0.51,2.42675E-10
0.5,2.42557E-10
0.49,2.42411E-10
0.48,2.42256E-10
0.47,2.42046E-10
0.46,2.41896E-10
0.45,2.41801E-10
0.44,2.4157E-10
0.43,2.41353E-10
0.42,2.41173E-10
0.41,2.40974E-10
0.4,2.40768E-10
0.39,2.40563E-10
0.38,2.40294E-10
0.37,2.40103E-10
0.36,2.39853E-10
0.35,2.39659E-10
0.34,2.39389E-10
0.33,2.39178E-10
0.32,2.38864E-10
0.31,2.38638E-10
0.3,2.38327E-10
0.29,2.38085E-10
0.28,2.37712E-10
0.27,2.37467E-10
0.26,2.37133E-10
0.25,2.36868E-10
0.24,2.36402E-10
0.23,2.36133E-10
0.22,2.35696E-10
0.21,2.3531E-10
0.2,2.34833E-10
0.19,2.34632E-10
0.18,2.34022E-10
0.17,2.3369E-10
0.16,2.33073E-10
0.15,2.32801E-10
0.14,2.32087E-10
0.13,2.31677E-10
0.12,2.3105E-10
0.11,2.30569E-10
0.1,2.29868E-10
0.09,2.29346E-10
0.08,2.28593E-10
0.07,2.2801E-10
0.06,2.2713E-10
0.05,2.26485E-10
0.04,2.25517E-10
0.03,2.24803E-10
0.02,2.23883E-10
0.01,2.22973E-10
